-0.06427,-2.36228,87.6399
-0.097888,-2.255878,87.74324
-0.105754,-1.820544,88.174522
-89.34082,-0.368042,0.565796
-88.800842,-1.180481,0.15271
-88.826866,-0.866821,0.799475
-88.261436,-0.275999,1.71724
-88.893944,-0.543384,0.96394
-0.149414,-2.309875,87.681885
-0.06438,-2.361841,87.637497
-0.107281,-2.252362,87.743027
-0.107007,-1.820698,88.174522
-89.329834,-0.373535,0.55481
-88.807983,-1.178284,0.166443
-88.8349,-0.864404,0.781567
-88.262016,-0.274054,1.714856
-88.897041,-0.543109,0.969818
-0.149414,-2.300537,87.69397
-0.070972,-2.360742,87.639137
-0.092615,-2.245276,87.751945
-0.107117,-1.820676,88.175262
-89.335327,-0.368042,0.543823
-88.827759,-1.180481,0.164795
-88.834023,-0.859131,0.792993
-88.263962,-0.274021,1.71691
-88.890602,-0.544428,0.969104
-0.148315,-2.308228,87.685181
-0.066797,-2.360742,87.639023
-0.091846,-2.247638,87.751442
-0.108007,-1.822489,88.172676
-89.34082,-0.346069,0.55481
-88.81073,-1.187073,0.157654
-88.833359,-0.863635,0.793213
-88.26461,-0.275845,1.719877
-88.887543,-0.549152,0.96449
-0.153809,-2.304382,87.692871
-0.074927,-2.357666,87.64035
-0.098877,-2.254779,87.745087
-0.106688,-1.821819,88.173546
-89.318848,-0.373535,0.576782
-88.815674,-1.190918,0.15271
-88.83181,-0.857922,0.807825
-88.267387,-0.276823,1.715988
-88.896576,-0.544977,0.968225
-0.155457,-2.301636,87.692871
-0.058228,-2.359424,87.63916
-0.09679,-2.246265,87.749695
-0.105699,-1.82072,88.17366
-89.324341,-0.357056,0.560303
-88.817322,-1.18927,0.165894
-88.828407,-0.85968,0.798267
-88.260658,-0.276152,1.713988
-88.891975,-0.542285,0.966962
-0.143372,-2.30658,87.690674
-0.069983,-2.361621,87.636696
-0.101678,-2.251209,87.747238
-0.104996,-1.821259,88.175026
-89.362793,-0.351562,0.560303
-88.821167,-1.18103,0.169739
-88.834686,-0.855835,0.789258
-88.263382,-0.27635,1.713241
-88.892426,-0.544922,0.968939
-0.147766,-2.309326,87.687378
-0.076245,-2.36239,87.640724
-0.104535,-2.251318,87.747009
-0.105315,-1.821984,88.174004
-89.34082,-0.357056,0.543823
-88.828308,-1.170593,0.169739
-88.831024,-0.862097,0.791565
-88.264839,-0.276976,1.712043
-88.89341,-0.544098,0.96795
-0.140076,-2.304932,87.692871
-0.065698,-2.359753,87.63929
-0.10036,-2.252966,87.743675
-0.107677,-1.821193,88.174843
-89.329834,-0.362549,0.576782
-88.815125,-1.182129,0.170288
-88.832253,-0.861987,0.800354
-88.265541,-0.275295,1.711132
-88.891533,-0.544922,0.970532
-0.137878,-2.307129,87.686829
-0.063721,-2.361841,87.638611
-0.095306,-2.248187,87.752861
-0.106271,-1.821885,88.174622
-89.34082,-0.346069,0.532837
-88.805786,-1.182678,0.162048
-88.823906,-0.863416,0.792334
-88.267075,-0.276515,1.711505
-88.887077,-0.541736,0.968005
-0.142822,-2.307129,87.681885
-0.061523,-2.360523,87.641914
-0.105579,-2.248462,87.747498
-0.106611,-1.822104,88.173645
-89.329834,-0.357056,0.560303
-88.81897,-1.177734,0.166443
-88.829063,-0.854846,0.79563
-88.267616,-0.27602,1.713406
-88.891151,-0.54613,0.967621
-0.140076,-2.307129,87.692871
-0.069104,-2.359973,87.64238
-0.097998,-2.246594,87.752487
-0.107161,-1.820248,88.174889
-89.335327,-0.357056,0.571289
-88.81073,-1.168945,0.159851
-88.829727,-0.860339,0.7875
-88.266426,-0.275065,1.712966
-88.89109,-0.539758,0.969159
-0.142822,-2.305481,87.690674
-0.068335,-2.359863,87.638145
-0.105469,-2.248297,87.746361
-0.109017,-1.821907,88.173149
-89.34082,-0.357056,0.549316
-88.810181,-1.184875,0.177429
-88.835449,-0.862317,0.800244
-88.267303,-0.278273,1.712922
-88.893845,-0.542725,0.963721
-0.150513,-2.305481,87.692871
-0.067896,-2.359534,87.639801
-0.103656,-2.252911,87.749298
-0.107347,-1.822269,88.172638
-89.296875,-0.373535,0.582275
-88.811279,-1.161804,0.176331
-88.833694,-0.857922,0.79574
-88.267654,-0.276581,1.710648
-88.891533,-0.544592,0.973004
-0.153259,-2.305481,87.692871
-0.06427,-2.361841,87.639297
-0.095471,-2.248187,87.751595
-0.103656,-1.822269,88.172775
-89.362793,-0.346069,0.55481
-88.820618,-1.191467,0.169189
-88.834999,-0.858582,0.783545
-88.264252,-0.276405,1.714296
-88.889168,-0.54267,0.968115
-0.14447,-2.307129,87.687927
-0.060315,-2.358655,87.639824
-0.093933,-2.246484,87.751495
-0.105183,-1.820896,88.174828
-89.351807,-0.357056,0.55481
-88.81073,-1.174438,0.184021
-88.835999,-0.861987,0.789697
-88.267288,-0.276229,1.713735
-88.891068,-0.541626,0.966028
-0.145569,-2.301086,87.692871
-0.069763,-2.36283,87.63308
-0.099316,-2.255219,87.745407
-0.105919,-1.821819,88.174835
-89.324341,-0.368042,0.571289
-88.809082,-1.179382,0.177429
-88.837189,-0.860779,0.791345
-88.267845,-0.275922,1.716262
-88.895821,-0.544043,0.970367
-0.142822,-2.307129,87.68573
-0.073938,-2.361731,87.634964
-0.096185,-2.247803,87.750175
-0.106919,-1.821819,88.17292
-89.329834,-0.373535,0.543823
-88.816223,-1.176636,0.173584
-88.823265,-0.8677,0.800244
-88.267609,-0.273812,1.710637
-88.88662,-0.54657,0.970148
-0.142822,-2.307129,87.683533
-0.059656,-2.365027,87.639435
-0.104865,-2.24989,87.746727
-0.105996,-1.820676,88.17498
-89.346313,-0.357056,0.55481
-88.806335,-1.199158,0.210938
-88.826775,-0.863416,0.790466
-88.26844,-0.276669,1.712801
-88.887482,-0.542285,0.972235
-0.142822,-2.307129,87.687378
-0.056799,-2.362061,87.637268
-0.107556,-2.252417,87.743729
-0.103887,-1.823324,88.173111
-89.34082,-0.357056,0.582275
-88.806335,-1.174438,0.186768
-88.82621,-0.861658,0.797937
-88.265358,-0.274274,1.710308
-88.884346,-0.545746,0.965149
-0.14502,-2.307129,87.681885
-0.072949,-2.361511,87.636719
-0.103271,-2.255054,87.745255
-0.103469,-1.82317,88.173256
-89.362793,-0.357056,0.532837
-88.807983,-1.174988,0.190613
-88.835236,-0.860889,0.798157
-88.268303,-0.276899,1.712725
-88.891602,-0.544208,0.971356
-0.142822,-2.304932,87.690125
-0.060754,-2.361621,87.641075
-0.105359,-2.249725,87.744423
-0.106842,-1.822445,88.174248
-89.324341,-0.357056,0.565796
-88.826111,-1.160706,0.171936
-88.831505,-0.863196,0.799805
-88.265144,-0.274977,1.708143
-88.885521,-0.546735,0.974762
-0.152161,-2.307129,87.691223
-0.062622,-2.359204,87.640022
-0.103821,-2.247858,87.747345
-0.103766,-1.823181,88.172783
-89.34082,-0.357056,0.55481
-88.814026,-1.176636,0.169739
-88.829857,-0.858362,0.80365
-88.268303,-0.277119,1.711077
-88.889557,-0.545526,0.969324
-0.15271,-2.312622,87.681885
-0.064819,-2.357227,87.639824
-0.107391,-2.254175,87.745392
-0.104689,-1.822379,88.171829
-89.318848,-0.351562,0.582275
-88.799194,-1.170593,0.18512
-88.835106,-0.858032,0.792224
-88.267372,-0.275581,1.710088
-88.88916,-0.544208,0.969873
-0.143921,-2.303833,87.692322
-0.078442,-2.359643,87.641014
-0.103271,-2.247803,87.746002
-0.106315,-1.8235,88.173897
-89.34082,-0.357056,0.55481
-88.809082,-1.183228,0.18457
-88.830391,-0.855066,0.797717
-88.267906,-0.277679,1.712933
-88.890045,-0.543109,0.970917
-0.141724,-2.318115,87.682983
-0.061743,-2.36217,87.638359
-0.102887,-2.254779,87.74498
-0.106743,-1.820544,88.174507
-89.324341,-0.379028,0.55481
-88.823364,-1.162903,0.188416
-88.825676,-0.865503,0.792004
-88.269394,-0.275581,1.712988
-88.882874,-0.549866,0.967621
-0.142273,-2.307129,87.686279
-0.070093,-2.364368,87.637833
-0.092615,-2.247089,87.748314
-0.102898,-1.823412,88.173042
-89.362793,-0.357056,0.549316
-88.828308,-1.193115,0.192261
-88.829491,-0.860889,0.794751
-88.27018,-0.277987,1.710758
-88.886917,-0.541022,0.979486
-0.14502,-2.308777,87.686829
-0.055701,-2.361401,87.639687
-0.104974,-2.252417,87.743698
-0.102975,-1.822764,88.173195
-89.329834,-0.357056,0.587769
-88.816223,-1.187073,0.191162
-88.83609,-0.867151,0.783325
-88.271568,-0.273582,1.708693
-88.884697,-0.542285,0.974158
-0.15271,-2.307129,87.687378
-0.075586,-2.358875,87.637932
-0.104095,-2.249451,87.744743
-0.106831,-1.821698,88.174576
-89.324341,-0.362549,0.560303
-88.808533,-1.167847,0.18457
-88.836113,-0.860999,0.794751
-88.269714,-0.276779,1.710439
-88.882919,-0.545142,0.978333
-0.147217,-2.307129,87.690125
-0.061414,-2.361401,87.637482
-0.094922,-2.246704,87.751396
-0.102316,-1.823434,88.171959
-89.313354,-0.373535,0.565796
-88.814575,-1.188721,0.206543
-88.836006,-0.857373,0.802771
-88.269852,-0.274812,1.706309
-88.878143,-0.547174,0.974213
-0.140076,-2.307129,87.68573
-0.074597,-2.357556,87.639374
-0.093384,-2.249011,87.751701
-0.108314,-1.822379,88.173058
-89.351807,-0.362549,0.571289
-88.827759,-1.176636,0.201599
-88.837425,-0.864954,0.784644
-88.270592,-0.275175,1.709725
-88.879509,-0.544098,0.97273
-0.14447,-2.307129,87.692871
-0.075146,-2.359973,87.638031
-0.098657,-2.252472,87.74427
-0.102327,-1.823104,88.174042
-89.34082,-0.346069,0.55481
-88.805237,-1.182678,0.199402
-88.830505,-0.860999,0.783435
-88.267265,-0.27512,1.709121
-88.883789,-0.549976,0.978333
-0.141724,-2.308228,87.690125
-0.061414,-2.362061,87.639397
-0.102612,-2.2539,87.743019
-0.109094,-1.822906,88.172951
-89.324341,-0.368042,0.576782
-88.813477,-1.175537,0.211487
-88.830597,-0.863086,0.783875
-88.270432,-0.276075,1.706825
-88.886452,-0.543713,0.980035
-0.13678,-2.302185,87.692871
-0.074268,-2.359643,87.638924
-0.094647,-2.244012,87.752594
-0.107842,-1.821083,88.175926
-89.34082,-0.362549,0.55481
-88.80249,-1.185425,0.199951
-88.838516,-0.861218,0.796728
-88.270592,-0.275515,1.708407
-88.882637,-0.540637,0.97218
-0.148315,-2.307129,87.686279
-0.07207,-2.36283,87.639259
-0.101898,-2.252362,87.742569
-0.107963,-1.822192,88.171494
-89.351807,-0.351562,0.543823
-88.81073,-1.176086,0.195557
-88.832146,-0.856274,0.793433
-88.266968,-0.275394,1.709637
-88.889923,-0.546954,0.970752
-0.153259,-2.307129,87.689026
-0.074158,-2.361291,87.639023
-0.105084,-2.249945,87.744835
-0.107622,-1.820237,88.174278
-89.351807,-0.340576,0.560303
-88.813477,-1.187622,0.221924
-88.833145,-0.859021,0.776074
-88.269127,-0.274219,1.70833
-88.881767,-0.545087,0.975531
-0.154907,-2.313721,87.681885
-0.075037,-2.357556,87.639938
-0.105743,-2.25011,87.748718
-0.103282,-1.822368,88.171745
-89.346313,-0.357056,0.543823
-88.814026,-1.169495,0.223572
-88.832703,-0.858252,0.78739
-88.275314,-0.277273,1.70566
-88.881813,-0.540967,0.981189
-0.142822,-2.307678,87.68573
-0.065588,-2.359424,87.641266
-0.108105,-2.252801,87.744186
-0.103425,-1.823247,88.172417
-89.34082,-0.346069,0.560303
-88.798645,-1.183228,0.213135
-88.829163,-0.866602,0.788599
-88.27063,-0.276658,1.708165
-88.88829,-0.541681,0.973718
-0.149963,-2.304932,87.692871
-0.069763,-2.358325,87.638596
-0.103766,-2.253351,87.748924
-0.103239,-1.824357,88.171852
-89.324341,-0.373535,0.582275
-88.814026,-1.170593,0.212036
-88.830742,-0.863306,0.79541
-88.272018,-0.275757,1.709659
-88.888893,-0.545471,0.980859
-0.140625,-2.307129,87.689026
-0.068005,-2.358545,87.641289
-0.105084,-2.251593,87.742165
-0.106974,-1.821303,88.174904
-89.324341,-0.346069,0.576782
-88.820068,-1.171692,0.201599
-88.832588,-0.858582,0.786291
-88.274155,-0.275878,1.710154
-88.88401,-0.54223,0.974817
-0.142273,-2.310974,87.687927
-0.060095,-2.36217,87.638153
-0.10426,-2.252692,87.745964
-0.107688,-1.821995,88.173851
-89.318848,-0.357056,0.576782
-88.805237,-1.176086,0.214233
-88.834045,-0.858691,0.786951
-88.272697,-0.276493,1.707418
-88.887848,-0.543329,0.982892
-0.142822,-2.307129,87.692871
-0.072729,-2.356897,87.638046
-0.097394,-2.245166,87.750847
-0.108073,-1.822643,88.173874
-89.329834,-0.362549,0.565796
-88.795349,-1.18158,0.22522
-88.837204,-0.864404,0.802222
-88.272362,-0.276844,1.705836
-88.888191,-0.544812,0.977234
-0.148315,-2.303833,87.689575
-0.068555,-2.3625,87.636719
-0.104425,-2.247363,87.744873
-0.107996,-1.821204,88.17392
-89.34082,-0.346069,0.560303
-88.803589,-1.178284,0.20874
-88.826767,-0.856494,0.798376
-88.272545,-0.276108,1.708781
-88.887001,-0.546515,0.977454
-0.140625,-2.301636,87.692871
-0.065698,-2.361951,87.641045
-0.091571,-2.246924,87.756317
-0.106787,-1.822192,88.172829
-89.324341,-0.373535,0.55481
-88.814575,-1.175537,0.18512
-88.829514,-0.865063,0.797827
-88.27359,-0.274955,1.703914
-88.884567,-0.547504,0.981628
-0.142822,-2.308777,87.687927
-0.063391,-2.360852,87.638359
-0.093823,-2.2461,87.752151
-0.104183,-1.822412,88.173096
-89.329834,-0.368042,0.560303
-88.808533,-1.18103,0.210388
-88.834122,-0.85957,0.792334
-88.27346,-0.276482,1.705122
-88.884933,-0.547998,0.977948
-0.149963,-2.307129,87.690674
-0.060095,-2.359314,87.642464
-0.110577,-2.253296,87.745438
-0.102524,-1.823313,88.171974
-89.329834,-0.368042,0.55481
-88.81842,-1.165649,0.216431
-88.834671,-0.862097,0.794861
-88.274506,-0.278196,1.708682
-88.880661,-0.548273,0.984814
-0.142822,-2.30658,87.68573
-0.070972,-2.36228,87.63871
-0.102338,-2.249011,87.750114
-0.10571,-1.820852,88.175247
-89.329834,-0.357056,0.582275
-88.81073,-1.167847,0.245544
-88.825783,-0.865613,0.788599
-88.273407,-0.276163,1.707056
-88.881348,-0.545526,0.983551
-0.142822,-2.302734,87.69342
-0.070203,-2.358215,87.638908
-0.088989,-2.247748,87.751266
-0.105656,-1.821017,88.175377
-89.329834,-0.357056,0.571289
-88.820618,-1.168396,0.214783
-88.833145,-0.857483,0.78761
-88.271538,-0.277185,1.707429
-88.887337,-0.54679,0.97597
-0.153259,-2.304382,87.692871
-0.074158,-2.361182,87.638245
-0.104535,-2.253076,87.743454
-0.103304,-1.821621,88.172722
-89.335327,-0.373535,0.549316
-88.817871,-1.162354,0.214783
-88.831932,-0.862317,0.80376
-88.275261,-0.276218,1.707253
-88.879364,-0.54624,0.983112
-0.142822,-2.307129,87.684631
-0.06416,-2.360413,87.637932
-0.096735,-2.246594,87.75164
-0.107325,-1.821489,88.175034
-89.351807,-0.346069,0.55481
-88.801392,-1.165649,0.235657
-88.834587,-0.863635,0.792554
-88.274658,-0.277965,1.705155
-88.887474,-0.545087,0.979651
-0.137878,-2.30658,87.692871
-0.058997,-2.36239,87.634514
-0.109644,-2.251263,87.748474
-0.105743,-1.823016,88.174698
-89.34082,-0.368042,0.55481
-88.81842,-1.177734,0.22467
-88.830605,-0.864075,0.80376
-88.27536,-0.277438,1.705891
-88.8834,-0.545966,0.971851
-0.14447,-2.31427,87.682434
-0.067126,-2.360523,87.637932
-0.101898,-2.255933,87.742332
-0.10203,-1.822698,88.17263
-89.351807,-0.368042,0.549316
-88.801392,-1.175537,0.215881
-88.837425,-0.862866,0.792444
-88.272934,-0.275416,1.702672
-88.876862,-0.544702,0.977783
-0.143372,-2.307678,87.683533
-0.076135,-2.363818,87.639801
-0.102667,-2.254559,87.744347
-0.108776,-1.821808,88.172417
-89.318848,-0.368042,0.582275
-88.816772,-1.164551,0.213135
-88.83049,-0.863855,0.784644
-88.273209,-0.274087,1.708165
-88.883171,-0.54613,0.982947
-0.15271,-2.312073,87.683533
-0.06416,-2.359204,87.640251
-0.094867,-2.247034,87.752151
-0.106249,-1.82261,88.1717
-89.329834,-0.346069,0.571289
-88.810181,-1.172241,0.23291
-88.821609,-0.862646,0.799255
-88.275124,-0.274856,1.702343
-88.882248,-0.547449,0.983331
-0.141724,-2.309875,87.687378
-0.059436,-2.361621,87.637268
-0.107117,-2.248956,87.747841
-0.102393,-1.823401,88.170792
-89.346313,-0.368042,0.549316
-88.807434,-1.157959,0.240051
-88.826637,-0.856714,0.792664
-88.274239,-0.278987,1.709615
-88.879082,-0.545746,0.973169
-0.138428,-2.30603,87.686829
-0.065808,-2.361182,87.640137
-0.103217,-2.251758,87.746185
-0.107809,-1.822972,88.172462
-89.335327,-0.373535,0.571289
-88.804688,-1.168396,0.235657
-88.831825,-0.864954,0.80387
-88.275276,-0.277581,1.706913
-88.881775,-0.546185,0.982617
-0.142822,-1.763306,88.231201
-0.153809,-2.305481,87.68573
-0.05647,-2.359973,87.635712
-0.097394,-2.254724,87.742279
-0.105425,-1.822379,88.174362
-89.34082,-0.357056,0.565796
-88.81073,-1.162354,0.234009
-88.830719,-0.864075,0.793872
-88.274033,-0.276405,1.706364
-88.882019,-0.541956,0.975641
-0.131836,-1.774292,88.220215
-0.138977,-2.307129,87.690674
-0.057349,-2.362939,87.638145
-0.094922,-2.247089,87.750458
-0.104854,-1.82049,88.175232
-89.362793,-0.346069,0.543823
-88.803589,-1.160706,0.232361
-88.838287,-0.869348,0.792773
-88.273483,-0.276262,1.703353
-88.887909,-0.54646,0.978827
-0.131836,-1.774292,88.220215
-0.143372,-2.318115,87.684631
-0.066467,-2.361182,87.63781
-0.104974,-2.251483,87.745781
-0.102162,-1.822357,88.173477
-89.324341,-0.373535,0.565796
-88.805237,-1.185425,0.241699
-88.831497,-0.859241,0.78783
-88.274857,-0.274658,1.705364
-88.882423,-0.546844,0.979047
-0.131836,-1.768799,88.220215
-0.151062,-2.305481,87.686829
-0.061084,-2.360193,87.63974
-0.09267,-2.246759,87.753441
-0.106732,-1.821291,88.175705
-89.362793,-0.357056,0.55481
-88.812927,-1.176636,0.258728
-88.825783,-0.858142,0.790576
-88.274651,-0.277185,1.701804
-88.88179,-0.547009,0.981244
-0.137329,-1.774292,88.220215
-0.142822,-2.303833,87.687927
-0.062183,-2.360083,87.641602
-0.104205,-2.255109,87.745361
-0.104755,-1.821335,88.175362
-89.34082,-0.357056,0.55481
-88.804688,-1.164551,0.22467
-88.83017,-0.863855,0.782117
-88.275841,-0.27602,1.704595
-88.879601,-0.545526,0.97251
-0.137329,-1.774292,88.220215
-0.141724,-2.307129,87.692871
-0.076575,-2.36217,87.639046
-0.105908,-2.251483,87.744736
-0.107963,-1.820951,88.173622
-89.324341,-0.368042,0.549316
-88.801392,-1.1651,0.253235
-88.836311,-0.862756,0.790247
-88.27066,-0.276834,1.703452
-88.880241,-0.536407,0.977618
-0.142822,-1.768799,88.225708
-0.138428,-2.307129,87.681885
-0.067236,-2.363269,87.639626
-0.093549,-2.246594,87.750587
-0.103019,-1.823104,88.172539
-89.34082,-0.373535,0.549316
-88.803589,-1.169495,0.266968
-88.828743,-0.861877,0.786511
-88.278084,-0.276779,1.704924
-88.88575,-0.545416,0.982123
-0.12085,-1.768799,88.231201
-0.154358,-2.307129,87.683533
-0.057129,-2.358655,87.637032
-0.104095,-2.250934,87.746056
-0.103634,-1.822654,88.171478
-89.318848,-0.368042,0.571289
-88.80249,-1.172241,0.245544
-88.837669,-0.858142,0.792224
-88.275444,-0.274911,1.703309
-88.883453,-0.548767,0.98476
-0.131836,-1.768799,88.231201
-0.142822,-2.307129,87.689575
-0.067786,-2.357446,87.640381
-0.103162,-2.250549,87.745514
-0.107534,-1.821193,88.174118
-89.329834,-0.351562,0.565796
-88.798645,-1.187622,0.24884
-88.834671,-0.864514,0.787061
-88.275948,-0.27679,1.705408
-88.879784,-0.544977,0.979596
-0.137329,-1.768799,88.225708
-0.143921,-2.309326,87.679138
-0.07207,-2.361731,87.636719
-0.101074,-2.252252,87.742859
-0.10604,-1.820479,88.174599
-89.324341,-0.362549,0.576782
-88.809631,-1.174988,0.255432
-88.828522,-0.864514,0.785962
-88.276688,-0.273461,1.703375
-88.880722,-0.546075,0.982068
-0.131836,-1.774292,88.220215
-0.141174,-2.308777,87.681885
-0.076135,-2.359643,87.638145
-0.101953,-2.25368,87.740448
-0.105216,-1.821379,88.173416
-89.34082,-0.357056,0.543823
-88.801392,-1.180481,0.226868
-88.834785,-0.861768,0.790576
-88.275429,-0.276537,1.704661
-88.87764,-0.543878,0.978168
-0.142822,-1.774292,88.220215
-0.142822,-2.307129,87.685181
-0.063062,-2.361401,87.642166
-0.104645,-2.253186,87.745056
-0.105623,-1.820764,88.174301
-89.346313,-0.368042,0.560303
-88.799194,-1.18103,0.255432
-88.834236,-0.85957,0.791785
-88.275749,-0.276998,1.702595
-88.880333,-0.544373,0.9763
-2.987732,-1.756824,86.532921
-0.149963,-2.30603,87.691223
-0.073389,-2.36261,87.637268
-0.105249,-2.254449,87.745598
-0.101667,-1.823555,88.173729
-89.362793,-0.351562,0.53833
-88.806335,-1.164001,0.255432
-88.826111,-0.865063,0.79519
-88.275032,-0.275625,1.703485
-88.886078,-0.544043,0.978662
-2.421167,-1.758472,87.00872
-2.987237,-2.274609,86.24469
-2.907806,-2.352887,86.261902
-2.944665,-2.213031,86.313293
-0.107007,-1.82128,88.174362
-89.346313,-0.357056,0.549316
-88.806335,-1.17334,0.232361
-88.832367,-0.863416,0.789587
-88.275856,-0.275493,1.70443
-88.879196,-0.549261,0.977289
-2.423584,-1.757428,87.003166
-2.432044,-2.282849,86.66301
-2.353217,-2.354865,86.670662
-2.375299,-2.214844,86.749435
-2.952631,-1.808075,86.533844
-86.755516,-3.194165,0.596283
-85.993172,-4.000781,0.236261
-88.830498,-0.864734,0.789148
-88.275154,-0.275691,1.699475
-88.877029,-0.544647,0.986407
-2.428033,-1.758362,87.009178
-2.431,-2.286584,86.659256
-2.359479,-2.355689,86.670059
-2.376398,-2.215778,86.75045
-2.392108,-1.814941,87.000885
-87.308342,-2.631171,0.584418
-86.551384,-3.441028,0.248071
-86.229492,-3.698273,0.762726
-86.471077,-3.108691,1.673328
-86.482796,-3.384119,0.982123
-1.857898,-1.761053,87.445442
-2.435449,-2.282794,86.664886
-2.347064,-2.354974,86.677986
-2.384473,-2.223523,86.742775
-2.389087,-1.81593,86.996201
-87.30735,-2.636389,0.581232
-86.551872,-3.437677,0.251477
-86.776291,-3.13764,0.773108
-86.958031,-2.548663,1.677667
-87.017166,-2.822662,0.985309
-1.859546,-1.757812,87.445099
-2.432428,-2.280597,86.667725
-1.779071,-2.357172,87.048897
-1.821753,-2.228467,87.123497
-2.39101,-1.81626,87.000725
-87.309349,-2.63172,0.588153
-86.554482,-3.434821,0.247577
-86.777161,-3.134564,0.774976
-86.950996,-2.549872,1.681073
-87.018417,-2.823102,0.973444
-1.857184,-1.762042,87.436691
-1.861633,-2.287518,87.053955
-1.782916,-2.355798,87.043137
-1.814886,-2.223743,87.134789
-1.823895,-1.817303,87.426422
-87.857422,-2.063342,0.578375
-87.114326,-2.871991,0.260101
-86.775017,-3.132642,0.772833
-86.950951,-2.552838,1.678601
-87.01873,-2.819257,0.977893
-1.291003,-1.768414,87.816856
-1.863007,-2.288013,87.046692
-1.790881,-2.35816,87.039597
-1.820929,-2.228577,87.122444
-1.829443,-1.817688,87.422546
-87.855194,-2.068286,0.580518
-87.112679,-2.87699,0.254608
-87.314911,-2.574866,0.775854
-87.39872,-1.986053,1.684259
-87.539841,-2.251758,0.977289
-1.285895,-1.767865,87.814667
-1.868225,-2.285156,87.051117
-1.208826,-2.356732,87.346161
-1.246893,-2.239069,87.439774
-1.820325,-1.813898,87.425186
-87.852638,-2.077679,0.585077
-87.114456,-2.877429,0.268341
-87.318291,-2.565912,0.774152
-87.396881,-1.98512,1.681677
-87.542542,-2.253351,0.981079
-1.283203,-1.76792,87.816277
-1.292102,-2.296747,87.368164
-1.219427,-2.358435,87.345284
-1.248212,-2.238794,87.434433
-1.254419,-1.818127,87.794304
-87.857445,-2.071472,0.577386
-87.679298,-2.310864,0.260321
-87.320702,-2.573163,0.77948
-87.398506,-1.982593,1.678931
-87.545609,-2.260382,0.979047
-0.7073,-1.765393,88.102882
-1.291168,-2.295483,87.366936
-1.21778,-2.355359,87.345154
-1.240356,-2.232587,87.44593
-1.25365,-1.817633,87.793503
-88.395935,-1.497162,0.577661
-87.682343,-2.316962,0.270099
-87.851608,-2.00484,0.77926
-87.796135,-1.419983,1.688489
