
"29/03/2020 18:43:08",usage:
"29/03/2020 18:43:08",op hub [gettime] [settime <time>] [getlorasets]
"29/03/2020 18:43:08",       [setlorasets <sets>] [getheader] [updateotntimes]

"29/03/2020 18:43:08",       gettime returns current Hub time

"29/03/2020 18:43:08",       settime expects the time in the format yy,mm,dd,hh,mm,ss

"29/03/2020 18:43:08",       getlorasets returns current Hub settings for the LoRa connection

"29/03/2020 18:43:08",       setlorasets expects the settings in the format <band>,<channel>,0,<address>

"29/03/2020 18:43:08",       getheader returns the header for the current data output format

"29/03/2020 18:43:08",       updateotntimes triggers the Hub to update all the OTNs reporting to it as they report

"29/03/2020 18:43:26",HUB_TermCommand: LoRa settings: Band = 0 Channel = 5 Hub Address = 255
"29/03/2020 18:43:39",HUB_TermCommand: Time is 20.3.29 18:43:42
"29/03/2020 18:47:21",HUB_TermCommand: LoRa settings: Band = 1 Channel = 1 Hub Address = 255
"29/03/2020 18:47:35",HUB_TermCommand: LoRa settings: Band = 0 Channel = 1 Hub Address = 255
"29/03/2020 18:51:01",6,3523,6,20,3,29,16,35,0,20.711067,64.608711,-14.025742,15.900000
"29/03/2020 18:52:00",7,3550,0,20,3,27,19,0,0,3.297107,-11.410830,-78.120941,16.100000
"29/03/2020 18:52:00",7,3527,1,20,3,27,19,5,0,3.354108,-11.245378,-78.260658,16.200001
"29/03/2020 18:52:00",7,3506,2,20,3,27,19,10,0,3.406884,-11.109940,-78.374481,16.299999
"29/03/2020 18:52:00",7,3491,3,20,3,27,19,15,0,5.276088,-8.623443,-79.871368,15.900000
"29/03/2020 18:52:00",7,3488,4,20,3,27,19,20,0,5.306581,-8.582067,-79.892395,15.900000
"29/03/2020 18:52:00",7,3479,5,20,3,27,19,25,0,5.323655,-8.522906,-79.933990,15.900000
"29/03/2020 18:52:00",7,3479,6,20,3,27,19,30,0,5.343820,-8.472329,-79.964668,15.900000
"29/03/2020 18:52:59",8,3576,0,20,3,29,15,30,0,22.314276,-18.161295,-60.579926,23.400000
"29/03/2020 18:52:59",8,3556,1,20,3,29,15,35,0,22.283983,-18.265974,-60.532360,23.500000
"29/03/2020 18:52:59",8,3550,2,20,3,29,15,50,0,3.360690,45.346500,-44.539101,22.700001
"29/03/2020 18:52:59",8,3539,3,20,3,29,16,5,0,32.083069,-4.230137,-57.570751,22.299999
"29/03/2020 18:52:59",8,3527,4,20,3,29,16,10,0,28.910007,-12.471627,-58.991501,22.200001
"29/03/2020 18:52:59",8,3521,5,20,3,29,16,15,0,27.120073,-11.746682,-60.044945,22.299999
"29/03/2020 18:52:59",8,3527,6,20,3,29,16,25,0,25.799326,-12.712811,-60.764843,21.100000
"29/03/2020 18:54:02",9,3591,0,20,3,29,15,30,0,21.757315,-11.531620,-65.096863,22.900000
"29/03/2020 18:54:02",9,3571,1,20,3,29,15,35,0,21.816128,-11.322823,-65.145828,22.900000
"29/03/2020 18:54:02",9,3564,2,20,3,29,15,40,0,5.400657,34.431622,-55.301811,22.799999
"29/03/2020 18:54:02",9,3548,3,20,3,29,15,45,0,23.994585,-16.651175,-60.256481,22.700001
"29/03/2020 18:54:02",9,3541,4,20,3,29,15,50,0,22.525419,-16.860981,-61.288860,22.700001
"29/03/2020 18:54:02",9,3538,5,20,3,29,15,55,0,20.242195,-7.456631,-68.292053,22.600000
"29/03/2020 18:54:02",9,3544,6,20,3,29,16,15,0,21.183174,-14.412874,-63.966320,22.100000
"29/03/2020 18:55:32",10,3582,0,20,3,29,15,30,0,19.034828,-1.621505,-70.880592,22.799999
"29/03/2020 18:55:32",10,3565,1,20,3,29,15,35,0,19.139315,-1.845516,-70.761459,22.700001
"29/03/2020 18:55:32",10,3551,2,20,3,29,15,40,0,19.176422,-1.954748,-70.714676,22.600000
"29/03/2020 18:55:32",10,3542,3,20,3,29,15,45,0,19.206892,-2.021248,-70.677498,22.500000
"29/03/2020 18:55:32",10,3539,4,20,3,29,15,50,0,19.214153,-2.069901,-70.666473,22.500000
"29/03/2020 18:55:32",10,3532,5,20,3,29,15,55,0,21.862099,-10.308242,-65.590309,22.500000
"29/03/2020 18:55:32",10,3539,6,20,3,29,16,5,0,11.159593,-8.354444,-76.047760,29.100000
"29/03/2020 19:01:00",1,3565,0,20,3,29,15,30,0,23.087137,-19.321226,-59.154621,23.400000
"29/03/2020 19:01:00",1,3536,1,20,3,29,15,40,0,24.144995,-18.721464,-58.678432,23.200001
"29/03/2020 19:01:00",1,3536,2,20,3,29,15,45,0,24.195795,-19.117006,-58.202385,23.000000
"29/03/2020 19:01:00",1,3527,3,20,3,29,15,50,0,14.465819,-24.635122,-60.941708,22.900000
"29/03/2020 19:01:00",1,3536,4,20,3,29,16,5,0,20.804491,-28.266451,-53.706924,22.000000
"29/03/2020 19:01:00",1,3527,5,20,3,29,16,15,0,25.538000,-21.962093,-55.206860,22.000000
"29/03/2020 19:01:00",1,3526,6,20,3,29,16,25,0,14.891014,-16.536745,-67.384567,20.000000
"29/03/2020 19:02:00",2,3557,0,20,3,27,19,0,0,22.479639,-24.476360,-55.686562,18.299999
"29/03/2020 19:02:00",2,3536,1,20,3,27,19,5,0,22.436579,-24.508661,-55.691753,18.299999
"29/03/2020 19:02:00",2,3526,2,20,3,27,19,10,0,22.416695,-24.498653,-55.715294,18.299999
"29/03/2020 19:02:00",2,3521,3,20,3,27,19,20,0,1.773984,9.554378,-80.299904,18.200001
"29/03/2020 19:02:00",2,3515,4,20,3,27,19,25,0,2.255735,8.915891,-80.810303,18.000000
"29/03/2020 19:02:00",2,3508,5,20,3,27,19,30,0,2.518355,8.507691,-81.132179,18.000000
"29/03/2020 19:02:00",2,3501,6,20,3,27,19,35,0,2.705814,8.236240,-81.328133,18.000000
"29/03/2020 19:04:00",4,3520,7,20,3,29,16,25,0,14.453046,24.925047,-60.670650,22.200001
"29/03/2020 19:04:00",4,3512,8,20,3,29,16,30,0,14.419684,25.119896,-60.513664,19.000000
"29/03/2020 19:04:00",4,3508,9,20,3,29,16,35,0,14.411637,25.166185,-60.479961,17.700001
"29/03/2020 19:04:00",4,3503,10,20,3,29,16,40,0,14.409820,25.174629,-60.472130,17.200001
"29/03/2020 19:04:00",4,3501,11,20,3,29,16,45,0,14.407066,25.174656,-60.476864,16.799999
"29/03/2020 19:04:00",4,3497,12,20,3,29,16,50,0,14.407840,25.174311,-60.473457,16.700001
"29/03/2020 19:04:00",4,3494,13,20,3,29,16,55,0,14.407740,25.174078,-60.474541,16.600000
"29/03/2020 19:04:00",4,3492,14,20,3,29,17,0,0,14.407488,25.175297,-60.474522,16.500000
"29/03/2020 19:04:00",4,3486,15,20,3,29,17,5,0,14.407194,25.172661,-60.477493,16.400000
"29/03/2020 19:04:00",4,3485,16,20,3,29,17,10,0,14.414800,25.158733,-60.482613,16.400000
"29/03/2020 19:04:00",4,3488,17,20,3,29,17,15,0,14.407072,25.169739,-60.479576,16.299999
"29/03/2020 19:04:00",4,3479,18,20,3,29,17,20,0,14.405338,25.173943,-60.477489,15.900000
"29/03/2020 19:04:00",4,3482,19,20,3,29,17,25,0,14.408262,25.174061,-60.474979,16.100000
"29/03/2020 19:04:00",4,3479,20,20,3,29,17,30,0,14.400457,25.181614,-60.470943,16.000000
"29/03/2020 19:05:08",1000101015,3607,7,20,3,25,8,50,0,-1.964097,-1.677892,87.418655,21.100000
"29/03/2020 19:05:08",1000101015,3606,8,20,3,25,8,51,0,-1.056577,6.215446,83.695763,21.100000
"29/03/2020 19:05:08",1000101015,3607,9,20,3,25,8,52,0,-1.054561,6.233236,83.676628,21.299999
"29/03/2020 19:05:08",1000101015,3606,10,20,3,25,8,53,0,-1.060230,6.222938,83.689400,21.400000
"29/03/2020 19:05:08",1000101015,3606,11,20,3,25,8,54,0,-1.056209,6.207938,83.671417,21.400000
"29/03/2020 19:05:08",1000101015,3607,12,20,3,25,8,55,0,-1.049760,6.183529,83.725327,21.600000
"29/03/2020 19:05:08",1000101015,3606,13,20,3,25,8,56,0,-1.049321,6.213701,83.699486,21.600000
"29/03/2020 19:05:08",1000101015,3605,14,20,3,25,8,57,0,-1.171511,-2.395441,87.332527,21.700001
"29/03/2020 19:05:08",1000101015,3606,15,20,3,25,8,58,0,-1.168011,-2.397501,87.330551,21.700001
"29/03/2020 19:05:08",1000101015,3606,16,20,3,25,8,59,0,-1.165226,-2.396700,87.245476,21.799999
"29/03/2020 19:05:08",1000101015,3607,17,20,3,25,9,0,0,-1.168528,-2.392834,87.321999,21.900000
"29/03/2020 19:05:08",1000101015,3606,18,20,3,25,9,1,0,-1.049711,6.217472,83.699425,21.900000
"29/03/2020 19:05:08",1000101015,3607,19,20,3,25,9,2,0,-1.052073,6.217558,83.698799,22.000000
"29/03/2020 19:05:08",1000101015,3606,20,20,3,25,9,3,0,-0.003400,6.890244,83.114037,22.100000
"29/03/2020 19:05:08",1000101015,3606,21,20,3,25,9,4,0,-0.005592,6.889649,83.115097,22.100000
"29/03/2020 19:05:08",1000101015,3606,22,20,3,25,9,5,0,0.002813,6.871236,83.106873,22.200001
"29/03/2020 19:05:08",1000101015,3607,23,20,3,25,9,6,0,0.004988,6.871603,83.114632,22.299999
"29/03/2020 19:05:08",1000101015,3605,24,20,3,25,9,7,0,-0.002796,6.882338,83.121086,22.299999
"29/03/2020 19:05:08",1000101015,3606,25,20,3,25,9,8,0,0.007718,6.866076,83.120239,22.299999
"29/03/2020 19:05:08",1000101015,3606,26,20,3,25,9,9,0,0.003510,6.863400,83.118904,22.400000
"29/03/2020 19:05:08",1000101015,3607,27,20,3,25,9,10,0,-0.051328,6.888651,83.109329,22.500000
"29/03/2020 19:05:08",1000101015,3607,28,20,3,25,9,11,0,0.025609,6.875388,83.125130,22.500000
"29/03/2020 19:05:08",1000101015,3607,29,20,3,25,9,12,0,-0.003571,6.883866,83.120316,22.600000
"29/03/2020 19:05:08",1000101015,3606,30,20,3,25,9,13,0,8.826768,7.044438,78.666878,22.600000
"29/03/2020 19:05:08",1000101015,3607,31,20,3,25,9,14,0,8.843487,7.048762,78.653778,22.600000
"29/03/2020 19:05:08",1000101015,3607,32,20,3,25,9,15,0,8.808467,7.042811,78.672287,22.700001
"29/03/2020 19:05:08",1000101015,3607,33,20,3,25,9,16,0,8.824355,7.029394,78.661072,22.700001
"29/03/2020 19:05:08",1000101015,3607,34,20,3,25,9,17,0,8.818259,7.046627,78.668915,22.799999
"29/03/2020 19:05:08",1000101015,3607,35,20,3,25,9,18,0,-0.811187,6.182103,83.763786,22.799999
"29/03/2020 19:05:08",1000101015,3609,36,20,3,25,9,19,0,-0.988967,6.151119,83.770561,22.900000
"29/03/2020 19:05:08",1000101015,3606,37,20,3,25,9,20,0,-0.985089,6.141988,83.780525,22.900000
"29/03/2020 19:05:08",1000101015,3607,38,20,3,25,9,21,0,-0.003647,6.913492,83.083443,23.000000
"29/03/2020 19:05:08",1000101015,3607,39,20,3,25,9,22,0,-0.004048,6.912348,83.087280,23.100000
"29/03/2020 19:05:08",1000101015,3609,40,20,3,25,9,23,0,-0.024615,6.921441,83.077362,23.200001
"29/03/2020 19:05:08",1000101015,3610,41,20,3,25,9,24,0,-0.016117,6.920980,83.076706,23.299999
"29/03/2020 19:05:08",1000101015,3609,42,20,3,25,9,25,0,3.461506,7.010604,83.029327,23.400000
"29/03/2020 19:05:08",1000101015,3609,43,20,3,25,9,26,0,-0.007679,6.926440,83.076408,23.400000
"29/03/2020 19:05:08",1000101015,3609,44,20,3,25,9,27,0,-0.003587,6.924939,83.076195,23.500000
"29/03/2020 19:05:08",1000101015,3610,45,20,3,25,9,28,0,-0.023390,6.906774,83.048882,23.500000
"29/03/2020 19:05:08",1000101015,3609,46,20,3,25,9,29,0,-0.025785,6.918650,83.079834,23.600000
"29/03/2020 19:05:08",1000101015,3610,47,20,3,25,9,30,0,-0.023676,6.925146,83.078377,23.600000
"29/03/2020 19:05:08",1000101015,3610,48,20,3,25,9,31,0,-0.028564,6.923854,83.077171,23.600000
"29/03/2020 19:05:08",1000101015,3610,49,20,3,25,9,32,0,-0.028740,6.918218,83.090294,23.700001
"29/03/2020 19:05:08",1000101015,3610,50,20,3,25,9,33,0,-0.037716,6.918140,83.078209,23.700001
"29/03/2020 19:05:08",1000101015,3610,51,20,3,25,9,34,0,-0.030992,6.918454,83.080605,23.700001
"29/03/2020 19:05:08",1000101015,3611,52,20,3,25,9,35,0,-0.007306,6.920406,83.079132,23.700001
"29/03/2020 19:05:08",1000101015,3611,53,20,3,25,9,36,0,-0.049554,6.921935,83.077484,23.799999
"29/03/2020 19:05:08",1000101015,3611,54,20,3,25,9,37,0,0.042517,6.938619,83.060425,23.799999
"29/03/2020 19:05:08",1000101015,3611,55,20,3,25,9,38,0,-0.023291,6.946524,83.053688,23.799999
"29/03/2020 19:05:08",1000101015,3611,56,20,3,25,9,39,0,-0.024033,6.946406,83.053009,23.799999
"29/03/2020 19:05:08",1000101015,3614,57,20,3,25,9,40,0,-0.024538,6.948345,83.052048,23.799999
"29/03/2020 19:05:08",1000101015,3611,58,20,3,25,9,41,0,-0.031366,6.948620,83.052559,23.799999
"29/03/2020 19:05:08",1000101015,3611,59,20,3,25,9,42,0,-0.027916,6.946663,83.053253,23.799999
"29/03/2020 19:05:08",1000101015,3611,60,20,3,25,9,43,0,-0.034514,6.947875,83.052505,23.900000
"29/03/2020 19:05:08",1000101015,3614,61,20,3,25,9,44,0,-0.033497,6.947786,83.051376,23.900000
"29/03/2020 19:05:08",1000101015,3611,62,20,3,25,9,45,0,-0.029306,6.947043,83.052299,23.900000
"29/03/2020 19:05:08",1000101015,3611,63,20,3,25,9,46,0,-0.028411,6.948107,83.051445,23.900000
"29/03/2020 19:05:08",1000101015,3614,64,20,3,25,9,47,0,-0.039578,6.948074,83.052261,23.900000
"29/03/2020 19:05:08",1000101015,3611,65,20,3,25,9,48,0,-0.038919,6.947172,83.052368,23.900000
"29/03/2020 19:05:08",1000101015,3615,66,20,3,25,9,49,0,-0.033069,6.946486,83.052834,24.000000
"29/03/2020 19:05:08",1000101015,3615,67,20,3,25,9,50,0,-0.039672,6.947590,83.050720,24.000000
"29/03/2020 19:05:08",1000101015,3614,68,20,3,25,9,51,0,-0.042374,6.948007,83.051842,24.000000
"29/03/2020 19:05:08",1000101015,3614,69,20,3,25,9,52,0,-0.031674,6.945793,83.052216,24.000000
"29/03/2020 19:05:08",1000101015,3614,70,20,3,25,9,53,0,-0.034217,6.945138,83.053162,24.000000
"29/03/2020 19:05:08",1000101015,3615,71,20,3,25,9,54,0,-0.042946,6.948270,83.051697,24.000000
"29/03/2020 19:05:08",1000101015,3615,72,20,3,25,9,55,0,-0.035458,6.946103,83.053696,24.000000
"29/03/2020 19:05:08",1000101015,3614,73,20,3,25,9,56,0,-0.040254,6.944379,83.053772,24.000000
"29/03/2020 19:05:08",1000101015,3614,74,20,3,25,9,57,0,-0.033475,6.945137,83.054581,24.000000
"29/03/2020 19:05:08",1000101015,3615,75,20,3,25,9,58,0,-0.036052,6.945647,83.056290,24.100000
"29/03/2020 19:05:08",1000101015,3614,76,20,3,25,9,59,0,-0.043945,6.945418,83.053673,24.000000
"29/03/2020 19:05:08",1000101015,3614,77,20,3,25,10,0,0,-0.043577,6.945603,83.054207,24.000000
"29/03/2020 19:05:08",1000101015,3615,78,20,3,25,10,1,0,-0.038084,6.944598,83.055153,24.100000
"29/03/2020 19:05:08",1000101015,3615,79,20,3,25,10,2,0,-0.046230,6.947026,83.053787,24.100000
"29/03/2020 19:05:08",1000101015,3615,80,20,3,25,10,3,0,-0.044764,6.945075,83.054382,24.100000
"29/03/2020 19:05:08",1000101015,3615,81,20,3,25,10,4,0,-0.044352,6.945564,83.054893,24.100000
"29/03/2020 19:05:08",1000101015,3615,82,20,3,25,10,5,0,-0.039650,6.944236,83.055328,24.100000
"29/03/2020 19:05:09",1000101015,3616,83,20,3,25,10,6,0,-0.039941,6.944708,83.054947,24.100000
"29/03/2020 19:05:09",1000101015,3615,84,20,3,25,10,7,0,-0.045071,6.946966,83.054054,24.000000
"29/03/2020 19:05:09",1000101015,3616,85,20,3,25,10,8,0,-0.045439,6.944409,83.054611,24.000000
"29/03/2020 19:05:09",1000101015,3615,86,20,3,25,10,9,0,-0.048203,6.944952,83.054039,24.000000
"29/03/2020 19:05:09",1000101015,3616,87,20,3,25,10,10,0,-0.046208,6.944674,83.054329,24.000000
"29/03/2020 19:05:09",1000101015,3616,88,20,3,25,10,11,0,-0.037980,6.944603,83.053467,24.100000
"29/03/2020 19:05:09",1000101015,3615,89,20,3,25,10,12,0,-0.046538,6.945086,83.054314,24.100000
"29/03/2020 19:05:09",1000101015,3615,90,20,3,25,10,13,0,-0.042402,6.944164,83.055595,24.100000
"29/03/2020 19:05:09",1000101015,3616,91,20,3,25,10,14,0,-0.040677,6.943846,83.055344,24.100000
"29/03/2020 19:05:09",1000101015,3615,92,20,3,25,10,15,0,-0.041830,6.941212,83.057343,24.100000
"29/03/2020 19:05:09",1000101015,3616,93,20,3,25,10,16,0,-0.036601,6.941762,83.056244,24.200001
"29/03/2020 19:05:09",1000101015,3615,94,20,3,25,10,17,0,-0.047433,6.942376,83.055565,24.200001
"29/03/2020 19:05:09",1000101015,3615,95,20,3,25,10,18,0,-0.039183,6.939404,83.058632,24.299999
"29/03/2020 19:05:09",1000101015,3616,96,20,3,25,10,19,0,-0.037848,6.938698,83.061935,24.400000
"29/03/2020 19:05:09",1000101015,3615,97,20,3,25,10,20,0,-0.042034,6.937259,83.061897,24.400000
"29/03/2020 19:05:35",5,3512,7,20,3,29,16,15,0,20.541462,-3.820018,-69.052040,22.100000
"29/03/2020 19:05:35",5,3509,8,20,3,29,16,20,0,19.700695,2.246950,-68.745888,22.100000
"29/03/2020 19:05:35",5,3506,9,20,3,29,16,25,0,18.743027,8.140381,-69.443985,20.500000
"29/03/2020 19:05:35",5,3506,10,20,3,29,16,30,0,18.826536,8.211679,-69.332947,16.600000
"29/03/2020 19:05:35",5,3500,11,20,3,29,16,35,0,18.843840,8.221341,-69.312065,15.900000
"29/03/2020 19:05:35",5,3494,12,20,3,29,16,40,0,18.863258,8.220278,-69.293510,15.400000
"29/03/2020 19:05:35",5,3494,13,20,3,29,16,45,0,18.872004,8.216396,-69.289093,15.600000
"29/03/2020 19:05:35",5,3491,14,20,3,29,16,50,0,18.879543,8.211302,-69.285637,15.300000
"29/03/2020 19:05:35",5,3488,15,20,3,29,16,55,0,18.881605,8.209230,-69.283890,15.000000
"29/03/2020 19:05:35",5,3486,16,20,3,29,17,0,0,18.886333,8.203260,-69.282051,15.000000
"29/03/2020 19:05:35",5,3482,17,20,3,29,17,5,0,18.887680,8.195988,-69.283852,15.100000
"29/03/2020 19:05:35",5,3482,18,20,3,29,17,10,0,18.879440,8.188211,-69.293884,15.500000
"29/03/2020 19:05:35",5,3480,19,20,3,29,17,15,0,18.875784,8.186561,-69.297913,15.400000
"29/03/2020 19:05:35",5,3479,20,20,3,29,17,20,0,18.879171,8.183847,-69.295052,15.300000
"29/03/2020 19:05:35",5,3477,21,20,3,29,17,25,0,18.885344,8.181824,-69.289322,15.300000
"29/03/2020 19:05:35",5,3479,22,20,3,29,17,30,0,18.883080,8.183231,-69.291260,15.300000
"29/03/2020 19:05:35",5,3476,23,20,3,29,17,35,0,18.889009,8.181228,-69.287346,15.300000
"29/03/2020 19:05:35",5,3476,24,20,3,29,17,40,0,18.889881,8.180649,-69.286812,15.300000
"29/03/2020 19:05:35",5,3474,25,20,3,29,17,45,0,18.893873,8.180334,-69.284401,15.200000
"29/03/2020 19:05:35",5,3476,26,20,3,29,17,50,0,18.896017,8.177410,-69.284760,15.000000
"29/03/2020 19:05:35",5,3474,27,20,3,29,17,55,0,18.892282,8.178705,-69.286560,15.000000
"29/03/2020 19:05:35",5,3474,28,20,3,29,18,0,0,18.893175,8.178667,-69.285934,14.900000
"29/03/2020 19:05:35",5,3479,29,20,3,29,18,5,0,18.900356,8.177752,-69.279984,15.100000
"29/03/2020 19:05:35",5,3476,30,20,3,29,18,10,0,18.895380,8.177475,-69.284927,15.000000
"29/03/2020 19:05:35",5,3473,31,20,3,29,18,15,0,18.904963,8.171162,-69.277687,14.800000
"29/03/2020 19:05:35",5,3476,32,20,3,29,18,20,0,18.904348,8.170396,-69.279587,14.900000
"29/03/2020 19:05:35",5,3471,33,20,3,29,18,25,0,18.906712,8.167199,-69.277985,14.800000
"29/03/2020 19:05:35",5,3474,34,20,3,29,18,30,0,18.902044,8.169283,-69.282242,14.800000
"29/03/2020 19:05:35",5,3474,35,20,3,29,18,35,0,18.908142,8.168486,-69.276337,14.800000
"29/03/2020 19:05:35",5,3471,36,20,3,29,18,40,0,18.902119,8.168430,-69.282631,14.800000
"29/03/2020 19:05:35",5,3474,37,20,3,29,18,45,0,18.724028,8.131315,-69.515160,15.000000
"29/03/2020 19:05:35",5,3473,38,20,3,29,18,50,0,18.716616,8.228617,-69.427765,15.000000
"29/03/2020 19:05:35",5,3471,39,20,3,29,18,55,0,18.722933,8.242344,-69.415993,14.800000
"29/03/2020 19:05:35",5,3473,40,20,3,29,19,0,0,18.726971,8.247449,-69.410858,14.700000
"29/03/2020 19:05:35",5,3471,41,20,3,29,19,5,0,18.726763,8.253853,-69.409348,14.600000
"29/03/2020 19:06:02",6,3514,7,20,3,29,16,40,0,20.717211,64.607452,-14.018074,15.400000
"29/03/2020 19:06:02",6,3509,8,20,3,29,16,45,0,20.730202,64.595123,-14.023927,15.700000
"29/03/2020 19:06:02",6,3508,9,20,3,29,16,50,0,20.716900,64.602486,-14.027389,15.400000
"29/03/2020 19:06:02",6,3501,10,20,3,29,16,55,0,20.712645,64.603706,-14.030783,15.200000
"29/03/2020 19:06:02",6,3500,11,20,3,29,17,0,0,20.721613,64.600433,-14.023661,15.200000
"29/03/2020 19:06:02",6,3500,12,20,3,29,17,5,0,20.717201,64.604210,-14.023839,15.200000
"29/03/2020 19:06:02",6,3494,13,20,3,29,17,10,0,20.703543,64.604256,-14.044282,15.400000
"29/03/2020 19:06:02",6,3495,14,20,3,29,17,15,0,20.706461,64.596947,-14.053280,15.400000
"29/03/2020 19:06:02",6,3497,15,20,3,29,17,20,0,20.712658,64.589890,-14.053817,15.300000
"29/03/2020 19:06:02",6,3492,16,20,3,29,17,25,0,20.716492,64.582062,-14.059254,15.200000
"29/03/2020 19:06:02",6,3495,17,20,3,29,17,30,0,20.711624,64.591148,-14.053423,15.100000
"29/03/2020 19:06:02",6,3492,18,20,3,29,17,35,0,20.714754,64.585144,-14.057849,15.200000
"29/03/2020 19:06:02",6,3489,19,20,3,29,17,40,0,20.712246,64.590561,-14.053205,15.000000
"29/03/2020 19:06:02",6,3492,20,20,3,29,17,45,0,20.719763,64.578835,-14.059473,15.000000
"29/03/2020 19:06:02",6,3492,21,20,3,29,17,50,0,20.717663,64.584335,-14.054446,14.900000
"29/03/2020 19:06:02",6,3491,22,20,3,29,17,55,0,20.709242,64.594589,-14.053131,14.800000
"29/03/2020 19:06:02",6,3488,23,20,3,29,18,0,0,20.713104,64.587555,-14.056516,14.800000
"29/03/2020 19:06:02",6,3491,24,20,3,29,18,5,0,20.709282,64.587112,-14.064110,14.700000
"29/03/2020 19:06:02",6,3488,25,20,3,29,18,10,0,20.715134,64.583870,-14.058969,14.700000
"29/03/2020 19:06:02",6,3491,26,20,3,29,18,15,0,20.711077,64.585724,-14.062843,14.700000
"29/03/2020 19:06:02",6,3489,27,20,3,29,18,20,0,20.703068,64.590553,-14.067903,14.700000
"29/03/2020 19:06:02",6,3488,28,20,3,29,18,25,0,20.705137,64.591133,-14.061232,14.700000
"29/03/2020 19:06:02",6,3489,29,20,3,29,18,30,0,20.704445,64.587234,-14.070568,14.700000
"29/03/2020 19:06:02",6,3489,30,20,3,29,18,35,0,20.708300,64.588974,-14.061229,14.600000
