1000101009,4507,62,19,11,13,12,37,30,0.176210,-0.350024,89.606682,18.200001
1000101019,4564,63,19,11,13,12,37,31,0.109841,-0.741423,89.253616,18.400000
1000101009,4507,63,19,11,13,12,37,32,0.177001,-0.349772,89.604424,18.200001
1000101019,4564,64,19,11,13,12,37,33,0.108776,-0.738589,89.251869,18.400000
1000101019,4564,65,19,11,13,12,37,35,0.109292,-0.741160,89.252052,18.500000
1000101009,4477,64,19,11,13,12,37,36,0.182516,-0.339928,89.614273,18.100000
1000101019,4566,66,19,11,13,12,37,38,0.109611,-0.738929,89.253311,18.400000
1000101009,4505,65,19,11,13,12,37,39,0.180264,-0.338258,89.614876,18.100000
1000101019,4564,67,19,11,13,12,37,40,0.104722,-0.741061,89.253105,18.400000
1000101009,4505,66,19,11,13,12,37,41,0.179714,-0.340269,89.614670,18.200001
1000101019,4566,68,19,11,13,12,37,43,0.109611,-0.738820,89.251503,18.400000
1000101009,4507,67,19,11,13,12,37,43,0.182164,-0.338665,89.613892,18.200001
1000101019,4566,69,19,11,13,12,37,45,0.106150,-0.738798,89.250977,18.400000
1000101009,4507,68,19,11,13,12,37,46,0.181384,-0.339917,89.613480,18.200001
1000101019,4566,70,19,11,13,12,37,47,0.105535,-0.738798,89.253716,18.400000
1000101009,4507,69,19,11,13,12,37,48,0.181604,-0.337203,89.615677,18.200001
1000101019,4566,71,19,11,13,12,37,50,0.110061,-0.739819,89.253342,18.500000
1000101009,4508,70,19,11,13,12,37,51,0.178517,-0.338676,89.613388,18.200001
1000101019,4566,72,19,11,13,12,37,52,0.112928,-0.738435,89.253296,18.500000
1000101009,4508,71,19,11,13,12,37,53,0.181395,-0.339719,89.614006,18.200001
1000101019,4567,73,19,11,13,12,37,55,0.111676,-0.738765,89.252373,18.400000
1000101009,4508,72,19,11,13,12,37,55,0.181099,-0.337906,89.613632,18.200001
1000101019,4566,74,19,11,13,12,37,57,0.106249,-0.738336,89.253738,18.500000
1000101009,4510,73,19,11,13,12,37,58,0.181483,-0.338390,89.615479,18.200001
1000101019,4566,75,19,11,13,12,37,59,0.104524,-0.739424,89.253044,18.400000
1000101009,4510,74,19,11,13,12,38,0,0.182889,-0.338665,89.613449,18.200001
1000101019,4567,76,19,11,13,12,38,2,0.108314,-0.736381,89.252663,18.400000
1000101009,4510,75,19,11,13,12,38,2,0.183505,-0.338862,89.615334,18.200001
1000101019,4566,77,19,11,13,12,38,4,0.109160,-0.737666,89.252922,18.500000
1000101009,4510,76,19,11,13,12,38,5,0.182032,-0.339456,89.614563,18.200001
1000101019,4567,78,19,11,13,12,38,6,0.109874,-0.737391,89.254242,18.500000
1000101009,4510,77,19,11,13,12,38,7,0.184384,-0.337917,89.614090,18.299999
1000101019,4567,79,19,11,13,12,38,9,0.107941,-0.740281,89.252762,18.500000
1000101009,4510,78,19,11,13,12,38,10,0.181978,-0.339302,89.613312,18.299999
1000101019,4569,80,19,11,13,12,38,11,0.109391,-0.741017,89.253105,18.500000
1000101009,4510,79,19,11,13,12,38,12,0.181154,-0.338939,89.614029,18.299999
1000101019,4569,81,19,11,13,12,38,14,0.108688,-0.738688,89.252731,18.500000
1000101009,4510,80,19,11,13,12,38,14,0.179978,-0.338785,89.613014,18.299999
1000101019,4567,82,19,11,13,12,38,16,0.109248,-0.738820,89.253510,18.500000
1000101009,4510,81,19,11,13,12,38,17,0.179011,-0.337863,89.616531,18.299999
1000101019,4567,83,19,11,13,12,38,18,0.108995,-0.738314,89.250954,18.500000
1000101009,4510,82,19,11,13,12,38,19,0.184713,-0.337280,89.615089,18.299999
1000101019,4566,84,19,11,13,12,38,21,0.110577,-0.739446,89.250145,18.500000
1000101009,4510,83,19,11,13,12,38,21,0.181439,-0.336610,89.614571,18.299999
1000101019,4569,85,19,11,13,12,38,23,0.110797,-0.737128,89.254433,18.500000
1000101009,4511,84,19,11,13,12,38,24,0.183966,-0.337324,89.613876,18.299999
1000101019,4569,86,19,11,13,12,38,26,0.111940,-0.739984,89.253105,18.500000
1000101009,4510,85,19,11,13,12,38,26,0.184482,-0.340016,89.613525,18.299999
1000101019,4569,87,19,11,13,12,38,28,0.110028,-0.737644,89.252968,18.500000
1000101009,4511,86,19,11,13,12,38,29,0.181505,-0.339225,89.614952,18.299999
1000101019,4567,88,19,11,13,12,38,30,0.109237,-0.739248,89.252670,18.500000
1000101009,4511,87,19,11,13,12,38,31,0.183911,-0.339159,89.613991,18.299999
1000101019,4570,89,19,11,13,12,38,33,0.107589,-0.739116,89.253380,18.500000
1000101009,4511,88,19,11,13,12,38,33,0.186636,-0.337434,89.613174,18.299999
1000101019,4567,90,19,11,13,12,38,35,0.108391,-0.738127,89.253662,18.500000
