1000101019,4558,1399,19,11,13,13,31,34,0.077146,-0.743247,89.233688,19.600000
1000101019,4537,1400,19,11,13,13,31,38,0.388883,-0.974927,89.084099,19.600000
1000101019,4557,1401,19,11,13,13,31,41,0.318076,-0.930641,89.025955,19.600000
1000101019,4557,1402,19,11,13,13,31,43,0.237437,-0.936672,88.337128,19.600000
1000101019,4558,1403,19,11,13,13,31,46,0.654763,-0.691534,89.381683,19.600000
1000101019,4558,1404,19,11,13,13,31,48,-0.084485,-0.608752,89.380760,19.600000
1000101019,4560,1405,19,11,13,13,31,50,-0.058271,-0.627704,88.918594,19.600000
1000101019,4558,1406,19,11,13,13,31,53,0.150535,-0.866052,88.864227,19.600000
1000101019,4536,1407,19,11,13,13,31,57,0.043473,-0.716858,89.279793,19.600000
1000101019,4555,1408,19,11,13,13,31,59,-0.319812,-0.552030,89.267067,19.600000
1000101019,4555,1409,19,11,13,13,32,2,0.076168,-0.754025,89.243217,19.600000
1000101019,4557,1410,19,11,13,13,32,4,0.150974,-0.824865,88.613777,19.600000
1000101019,4557,1411,19,11,13,13,32,7,1.230370,-1.013269,88.397308,19.600000
1000101019,4557,1412,19,11,13,13,32,9,1.258077,-1.018136,88.379807,19.600000
1000101019,4555,1413,19,11,13,13,32,11,1.254924,-1.018169,88.377327,19.600000
1000101019,4557,1414,19,11,13,13,32,14,1.262812,-1.019828,88.371826,19.600000
1000101019,4555,1415,19,11,13,13,32,16,1.263582,-1.019312,88.370972,19.700001
1000101019,4557,1416,19,11,13,13,32,19,1.263021,-1.019740,88.372124,19.700001
1000101019,4558,1417,19,11,13,13,32,21,1.267009,-0.253125,88.313950,19.799999
1000101019,4557,1418,19,11,13,13,32,23,0.631615,-2.553442,87.586220,19.700001
1000101019,4558,1419,19,11,13,13,32,26,1.115607,-1.285653,88.389038,19.700001
1000101019,4558,1420,19,11,13,13,32,28,1.195323,-1.095798,88.360107,19.700001
1000101019,4558,1421,19,11,13,13,32,30,1.264867,-1.020081,88.369690,19.799999
1000101019,4558,1422,19,11,13,13,32,33,1.265208,-1.021959,88.371071,19.700001
1000101019,4560,1423,19,11,13,13,32,35,1.265559,-1.021443,88.376045,19.799999
1000101019,4558,1424,19,11,13,13,32,38,1.268251,-1.021992,88.370758,19.799999
1000101019,4560,1425,19,11,13,13,32,40,1.267163,-1.020663,88.368736,19.700001
1000101019,4560,1426,19,11,13,13,32,42,1.267756,-1.019762,88.371010,19.799999
1000101019,4557,1427,19,11,13,13,32,45,1.268053,-0.780469,86.832100,19.799999
1000101019,4558,1428,19,11,13,13,32,47,5.666340,15.744390,72.293701,19.799999
1000101019,4558,1429,19,11,13,13,32,50,9.275527,28.323971,59.659256,19.799999
1000101019,4560,1430,19,11,13,13,32,52,9.722852,27.996710,60.110703,19.799999
1000101019,4555,1431,19,11,13,13,32,54,9.615209,27.634483,60.448414,19.799999
1000101019,4560,1432,19,11,13,13,32,57,9.619263,27.648367,60.443752,19.799999
1000101019,4560,1433,19,11,13,13,32,59,9.618095,27.646891,60.445587,19.900000
1000101019,4560,1434,19,11,13,13,33,1,9.619451,27.644819,60.441143,19.900000
1000101019,4560,1435,19,11,13,13,33,4,9.620276,27.648767,60.443531,19.900000
1000101019,4560,1436,19,11,13,13,33,6,9.623049,27.647734,60.445072,19.900000
